Time,Rep1,Rep2,Rep3
242,3.226059417,3.351060317,3.005475017
243,3.222989217,2.993318217,2.997588617
244,3.209040717,2.985494217,2.999547417
245,3.311030517,3.538208817,2.850640217
246,3.418048517,3.158215017,2.998101817
247,3.349726217,3.096596217,2.926762817
248,3.341358217,3.101596217,2.928695217
249,3.051223417,3.283700217,2.982396717
250,3.220942417,3.605498817,2.755752717
251,3.128811617,3.523756917,3.146198517
252,3.128811617,3.069410617,3.394966217
253,3.019761717,3.058496417,3.394966217
254,3.160220217,3.492445017,2.965055817
255,3.288261117,3.395775417,2.691182217
256,3.209061317,3.166442217,2.972263017
257,3.201922017,3.169481217,2.972263017
258,3.300688017,3.577158217,3.107473017
259,3.319728217,3.292430117,2.719892217
260,3.154027017,3.020879717,2.947217217
261,3.154027017,3.171507217,3.106596217
262,3.241002117,3.166442217,3.104596217
263,3.157236417,3.461243217,2.880772417
264,2.992430217,3.005822217,3.118841017
265,3.583653717,3.392746617,2.902180917
266,3.581466717,3.390633417,2.902180917
267,3.271352217,3.155017017,2.911244217
268,3.006899217,3.104625417,3.012738617
269,3.373150617,3.305834017,3.008909817
270,3.386842217,3.074298717,2.654951817
271,3.138118617,3.077282217,2.655863217
272,3.409721817,3.120063417,3.104380617
273,3.674049817,3.353177217,3.121904217
274,3.519535917,3.279606217,3.038756617
275,3.530358917,3.277539417,3.050605417
276,3.066471417,2.766018617,2.905339017
277,1.459780617,3.480420017,2.829071217
278,0.757641817,1.529184017,3.116720217
279,,,2.749571517
280,,,2.753292717
281,,,2.588566617
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
